,Rndrng_NPI,Tot_Benes,Tot_Mdcr_Stdzd_Amt,Benef_Labels,Payment_Labels,Label3,Rndrng_Prvdr_Type
167968,1003832080,76,5132.68,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
167972,1003832155,121,6738.6900000000005,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
167976,1003893462,144,12011.309999999998,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
167982,1003897646,255,31787.920000000002,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
167992,1003827957,263,23693.54,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
167998,1003897695,52,7068.67,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168001,1003897737,136,4634.360000000001,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168003,1003827908,187,10586.94,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168009,1003827817,21,912.79,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168010,1003827718,11,712.68,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168011,1003897836,89,8357.52,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168013,1003827692,359,27209.059999999998,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168023,1003897968,62,6157.34,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168026,1003897984,13,964.71,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
168027,1003897992,18,495.9,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168028,1003828021,359,13152.15,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168039,1003898032,407,34030.25,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168042,1003898081,240,10894.54,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
168044,1003827536,98,11893.320000000002,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168049,1003827478,131,13549.599999999999,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168053,1003827411,422,20035.100000000002,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168060,1003898149,42,1716.36,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168063,1003898156,257,20100.619999999995,BeneficiarySegment5,PaymentSegment5,0,Optometry
168069,1003898164,185,23634.129999999997,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168072,1003898198,355,19603.98,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168077,1003898214,321,11272.740000000002,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168084,1003827387,407,19543.6,BeneficiarySegment5,PaymentSegment5,0,Mass Immunizer Roster Biller
168090,1003898354,147,7450.12,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168095,1003898412,131,7627.969999999999,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168102,1003895863,21,1010.46,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
168103,1003895822,11,2652.45,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168104,1003832205,351,24016.350000000002,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168113,1003898511,105,3252.37,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
168115,1003892829,429,15942.66,BeneficiarySegment5,PaymentSegment5,0,Pulmonary Disease
168127,1003828153,15,806.19,BeneficiarySegment5,PaymentSegment5,0,Rheumatology
168128,1003828369,142,10604.029999999999,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168131,1003885658,66,4246.11,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168135,1003885757,61,5614.54,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168139,1003885773,76,8711.42,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168143,1003885781,11,586.52,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168144,1003327487,163,10216.329999999998,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168148,1003836602,240,33472.38,BeneficiarySegment5,PaymentSegment5,0,Nephrology
168157,1003885864,97,8357.34,BeneficiarySegment5,PaymentSegment5,0,Osteopathic Manipulative Medicine
168162,1003885880,183,12274.039999999999,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168172,1003836529,71,3665.33,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168173,1003836511,185,11226.439999999999,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
168179,1003885971,71,14784.14,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168182,1003885997,200,20391.670000000002,BeneficiarySegment5,PaymentSegment5,0,General Surgery
168190,1003886011,326,8054.87,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168196,1003835810,12,852.36,BeneficiarySegment5,PaymentSegment5,0,"Psychologist, Clinical"
168197,1003886029,57,4808.08,BeneficiarySegment5,PaymentSegment5,0,Orthopedic Surgery
168200,1003887068,300,24826.109999999997,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168205,1003887134,36,3842.61,BeneficiarySegment5,PaymentSegment5,0,Surgical Oncology
168206,1003887878,337,25268.640000000003,BeneficiarySegment5,PaymentSegment5,0,General Surgery
168217,1003887886,278,8815.99,BeneficiarySegment5,PaymentSegment5,0,Allergy/ Immunology
168225,1003887894,84,11967.880000000001,BeneficiarySegment5,PaymentSegment5,0,Nephrology
168230,1003887928,105,5321.08,BeneficiarySegment5,PaymentSegment5,0,Optometry
168235,1003834888,14,1055.69,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
168236,1003834805,236,16836.86,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
168240,1003834797,114,15331.42,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168245,1003888058,79,4410.74,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168248,1003834748,287,18924.610000000004,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168256,1003888090,464,29829.280000000006,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168266,1003888108,215,12659.75,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168276,1003832908,108,616.66,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168277,1003885633,154,3855.2800000000007,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168282,1003836818,180,13970.689999999997,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168290,1003885435,242,12939.43,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168293,1003886490,129,8099.76,BeneficiarySegment5,PaymentSegment5,0,Colorectal Surgery (Proctology)
168299,1003886508,55,2926.21,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168302,1003836289,390,15246.69,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168312,1003836271,374,30363.47,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168316,1003836255,264,27757.35,BeneficiarySegment5,PaymentSegment5,0,Critical Care (Intensivists)
168321,1003836198,26,1143.34,BeneficiarySegment5,PaymentSegment5,0,Registered Dietitian or Nutrition Professional
168322,1003886573,327,24428.79,BeneficiarySegment5,PaymentSegment5,0,Hematology-Oncology
168328,1003886581,60,3386.5099999999998,BeneficiarySegment5,PaymentSegment5,0,Ophthalmology
168331,1003886615,381,16871.16,BeneficiarySegment5,PaymentSegment5,0,Optometry
168340,1003836115,57,4864.5599999999995,BeneficiarySegment5,PaymentSegment5,0,Neurology
168342,1003886706,13,690.94,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168343,1003836107,122,12520.56,BeneficiarySegment5,PaymentSegment5,0,Neurology
168347,1003836081,42,8017.7,BeneficiarySegment5,PaymentSegment5,0,Neurology
168349,1003836016,176,7852.87,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168355,1003836008,83,3698.4700000000003,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168357,1003886888,76,1420.55,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
168360,1003835927,12,1720.68,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168361,1003887035,205,6875.07,BeneficiarySegment5,PaymentSegment5,0,Dermatology
168366,1003886169,39,4517.76,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168367,1003886151,112,9253.61,BeneficiarySegment5,PaymentSegment5,0,Infectious Disease
168370,1003836479,64,16366.46,BeneficiarySegment5,PaymentSegment5,0,Ophthalmology
168374,1003836487,81,3252.71,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168377,1003837089,252,8844.72,BeneficiarySegment5,PaymentSegment5,0,Pathology
168385,1003885260,16,806.81,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
168386,1003885294,115,29188.08,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168393,1003836974,20,64.2,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168394,1003885328,43,1266.7,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
168395,1003885351,421,14096.179999999998,BeneficiarySegment5,PaymentSegment5,0,Allergy/ Immunology
168407,1003836891,301,21221.7,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168412,1003888116,227,21418.09,BeneficiarySegment5,PaymentSegment5,0,Diagnostic Radiology
168419,1003828278,39,3466.3599999999997,BeneficiarySegment5,PaymentSegment5,0,"Psychologist, Clinical"
168422,1003888157,100,5200.74,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168426,1003834714,108,12434.84,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168428,1003887597,348,18964.890000000003,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168435,1003835455,287,31507.43,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168439,1003835364,289,25725.9,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168443,1003835299,143,18697.489999999998,BeneficiarySegment5,PaymentSegment5,0,Gastroenterology
168450,1003835125,25,483.07000000000005,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168452,1003835117,304,7996.26,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168460,1003835091,52,4659.63,BeneficiarySegment5,PaymentSegment5,0,Rheumatology
168462,1003835000,137,8296.67,BeneficiarySegment5,PaymentSegment5,0,Thoracic Surgery
168468,1003834938,11,475.04,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168469,1003835554,23,4266.0,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168471,1003892423,203,8915.999999999998,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168475,1003892449,34,1503.5,BeneficiarySegment5,PaymentSegment5,0,Neurology
168476,1003892456,288,24317.9,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168482,1003835463,52,2354.7000000000003,BeneficiarySegment5,PaymentSegment5,0,Diagnostic Radiology
168486,1003896945,262,13944.93,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168493,1003828575,290,7213.110000000001,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168502,1003896986,89,4740.0,BeneficiarySegment5,PaymentSegment5,0,General Surgery
168506,1003828567,295,8421.29,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168509,1003828542,324,14906.52,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168515,1003828526,75,6387.27,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
168518,1003897042,122,8624.92,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168523,1003897059,417,31999.91,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168529,1003897083,18,1768.94,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168530,1003897091,108,6068.28,BeneficiarySegment5,PaymentSegment5,0,General Surgery
168536,1003828377,40,861.96,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
168537,1003897208,156,6425.93,BeneficiarySegment5,PaymentSegment5,0,Psychiatry
168541,1003897216,309,15175.42,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168547,1003897232,36,1716.8600000000001,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168550,1003896960,115,6807.219999999999,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168553,1003887563,245,17400.989999999998,BeneficiarySegment5,PaymentSegment5,0,Otolaryngology
168560,1003887548,299,9183.87,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
168563,1003887480,23,928.02,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168564,1013129311,59,1477.3400000000001,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168568,1003888207,455,26791.43,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168572,1003888215,69,4213.049999999999,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168574,1003888256,229,18185.329999999998,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168580,1003834623,175,12645.190000000002,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168585,1003834532,279,34064.159999999996,BeneficiarySegment5,PaymentSegment5,0,Pulmonary Disease
168589,1003888306,23,2047.77,BeneficiarySegment5,PaymentSegment5,0,Certified Clinical Nurse Specialist
168590,1003888355,151,6464.58,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168593,1003834474,108,21423.57,BeneficiarySegment5,PaymentSegment5,0,Independent Diagnostic Testing Facility (IDTF)
168597,1003834425,240,25505.9,BeneficiarySegment5,PaymentSegment5,0,General Surgery
168604,1003834326,50,1015.34,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
168605,1003887860,413,13196.5,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168615,1003887852,241,10262.9,BeneficiarySegment5,PaymentSegment5,0,Cardiology
168620,1003834912,424,12588.77,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168630,1003834920,313,21917.24,BeneficiarySegment5,PaymentSegment5,0,Medical Oncology
168636,1003887159,370,26624.3,BeneficiarySegment5,PaymentSegment5,0,Hospitalist
168642,1003887209,269,22332.68,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168651,1003835786,41,1525.75,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168652,1003835737,447,27261.800000000003,BeneficiarySegment5,PaymentSegment5,0,Pulmonary Disease
168663,1003887290,300,28914.95,BeneficiarySegment5,PaymentSegment5,0,Neurology
168669,1003887316,55,7855.32,BeneficiarySegment5,PaymentSegment5,0,Ambulance Service Provider
168671,1003835695,18,1042.56,BeneficiarySegment5,PaymentSegment5,0,Critical Care (Intensivists)
168672,1003887365,47,3392.99,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168674,1003887373,83,5355.030000000001,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168678,1003887399,66,3757.1500000000005,BeneficiarySegment5,PaymentSegment5,0,Podiatry
168681,1003835653,160,7171.849999999999,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168683,1003887423,40,3806.23,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168686,1003835802,379,19509.22,BeneficiarySegment5,PaymentSegment5,0,Ophthalmology
168693,1003887456,22,823.57,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168694,1003888165,348,12436.32,BeneficiarySegment5,PaymentSegment5,0,Pathology
168698,1013177211,238,31620.71,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168708,1003832635,221,18031.93,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168719,1003892936,41,7330.17,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168722,1013222413,57,2884.5,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168723,1013222553,424,25165.89,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168731,1013222603,375,28273.0,BeneficiarySegment5,PaymentSegment5,0,Family Practice
168738,1013222637,164,14488.98,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168740,1013220979,278,17239.96,BeneficiarySegment5,PaymentSegment5,0,Optometry
168745,1003267857,28,564.96,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168747,1013220839,241,12910.24,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168751,1013220797,28,2567.65,BeneficiarySegment5,PaymentSegment5,0,Ambulance Service Provider
168753,1013217645,460,11383.880000000001,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168761,1003268624,69,5786.17,BeneficiarySegment5,PaymentSegment5,0,Hospitalist
168763,1003268368,206,7305.9,BeneficiarySegment5,PaymentSegment5,0,Audiologist
168765,1013217850,102,6768.959999999999,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168771,1003268301,59,6343.5,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168773,1013222397,417,11307.75,BeneficiarySegment5,PaymentSegment5,0,Occupational Therapist in Private Practice
168779,1013218098,19,738.15,BeneficiarySegment5,PaymentSegment5,0,Obstetrics & Gynecology
168780,1003268210,183,7185.049999999999,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168782,1013218361,78,1978.37,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168787,1003268079,15,1897.02,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168788,1013218544,17,948.31,BeneficiarySegment5,PaymentSegment5,0,Critical Care (Intensivists)
168789,1013218551,269,31198.79,BeneficiarySegment5,PaymentSegment5,0,Emergency Medicine
168793,1013218635,56,6619.54,BeneficiarySegment5,PaymentSegment5,0,Certified Registered Nurse Anesthetist (CRNA)
168797,1013211168,318,33824.37,BeneficiarySegment5,PaymentSegment5,0,Internal Medicine
168802,1003268061,322,20186.73,BeneficiarySegment5,PaymentSegment5,0,"Psychologist, Clinical"
168807,1013219740,131,3375.0,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168812,1013219757,306,15014.76,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168817,1003268053,80,5508.21,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168820,1013220110,57,3975.56,BeneficiarySegment5,PaymentSegment5,0,Physician Assistant
168823,1013220128,217,20838.379999999997,BeneficiarySegment5,PaymentSegment5,0,Anesthesiology
168828,1013218189,109,3327.96,BeneficiarySegment5,PaymentSegment5,0,Physical Therapist in Private Practice
168832,1013222157,48,2155.85,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168834,1013222066,331,33107.82000000001,BeneficiarySegment5,PaymentSegment5,0,Orthopedic Surgery
168843,1003267444,19,1471.27,BeneficiarySegment5,PaymentSegment5,0,Licensed Clinical Social Worker
168844,1003269580,225,7128.719999999999,BeneficiarySegment5,PaymentSegment5,0,Nurse Practitioner
168854,1013213271,78,2508.03,BeneficiarySegment5,PaymentSegment5,0,Chiropractic
